"Exp","Snapshot.ID.Tag","Genotype.ID","Watering.Regime","Replicate","Key","DayOfImaging","Projected.Shoot.Area"
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",3,23221
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",4,38600
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",4,30125
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",5,44630
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",5,39953
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",6,52249
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",6,48344
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",7,64138
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",7,61448
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",8,74094
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",8,81066
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",9,85662
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",9,94490
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",10,95820
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",10,108689
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",11,111436
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",11,120069
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",12,123945
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",12,135528
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",13,133419
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",13,156805
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",14,143315
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",14,186546
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",15,146356
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",15,219001
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",16,152453
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",16,247756
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",17,153484
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",17,285390
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",18,160426
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",18,345409
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",19,169604
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",19,384974
"E1","053654-D","UNL377","Low water",1,"E1_UNL377_1",20,181348
"E1","053655-W","UNL377","Control",1,"E1_UNL377_1",20,437823
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",0,20368
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",0,19846
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",1,24735
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",1,26964
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",2,32229
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",2,36578
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",3,39237
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",3,45501
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",4,45432
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",4,58666
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",5,53038
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",5,73816
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",6,68067
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",6,88070
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",7,78655
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",7,101717
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",8,89873
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",8,128512
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",9,101104
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",9,156617
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",10,114049
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",10,174515
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",11,124132
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",11,208698
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",12,134009
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",12,250032
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",13,135940
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",13,308900
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",14,138411
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",14,352542
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",15,142701
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",15,403322
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",16,134934
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",16,447279
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",17,143984
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",17,522060
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",18,161390
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",18,579144
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",19,165895
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",19,653046
"E1","054167-D","UNL378","Low water",1,"E1_UNL378_1",20,187510
"E1","054168-W","UNL378","Control",1,"E1_UNL378_1",20,747661
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",0,5602
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",0,5907
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",1,7235
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",1,8329
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",2,9078
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",2,10326
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",3,10343
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",3,11905
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",4,14355
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",4,15482
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",5,19261
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",5,19851
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",6,24094
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",6,23975
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",7,30636
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",7,27790
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",8,39614
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",8,34267
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",9,44443
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",9,45598
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",10,54075
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",10,56260
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",11,62203
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",11,64977
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",12,74264
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",12,72217
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",13,86106
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",13,84217
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",14,97238
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",14,92281
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",15,119593
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",15,104913
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",16,133355
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",16,112115
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",17,157977
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",17,119319
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",18,184242
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",18,122356
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",19,217665
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",19,127659
"E1","053521-W","UNL379","Control",1,"E1_UNL379_1",20,246795
"E1","053522-D","UNL379","Low water",1,"E1_UNL379_1",20,131541
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",0,13768
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",0,12867
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",1,14708
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",1,14913
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",2,19989
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",2,19569
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",3,26661
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",3,28347
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",4,31781
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",4,33819
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",5,38010
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",5,41049
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",6,45026
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",6,52827
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",7,56981
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",7,64850
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",8,68998
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",8,78322
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",9,75963
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",9,90133
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",10,81926
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",10,99614
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",11,87267
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",11,103524
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",12,98212
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",12,109289
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",13,105083
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",13,117306
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",14,109107
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",14,142515
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",15,112546
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",15,162126
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",16,122653
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",16,177348
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",17,131212
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",17,195472
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",18,135808
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",18,226199
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",19,139703
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",19,245104
"E1","054068-D","UNL380","Low water",1,"E1_UNL380_1",20,145843
"E1","054069-W","UNL380","Control",1,"E1_UNL380_1",20,261299
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",0,7298
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",0,5525
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",1,10665
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",1,7546
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",2,13222
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",2,10441
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",3,15722
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",3,12086
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",4,20664
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",4,16362
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",5,25643
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",5,22467
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",6,28180
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",6,26635
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",7,38867
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",7,32090
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",8,55135
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",8,43663
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",9,71866
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",9,54810
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",10,81046
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",10,64281
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",11,94366
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",11,75632
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",12,121492
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",12,93031
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",13,141607
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",13,112126
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",14,164163
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",14,126294
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",15,191413
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",15,150782
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",16,225216
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",16,169077
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",17,267577
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",17,191555
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",18,313585
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",18,218488
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",19,379197
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",19,240537
"E1","053444-W","UNL381","Control",1,"E1_UNL381_1",20,422844
"E1","053445-D","UNL381","Low water",1,"E1_UNL381_1",20,264381
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",0,13660
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",0,13839
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",1,15736
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",1,15097
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",2,19520
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",2,19195
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",3,27488
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",3,26962
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",4,33955
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",4,32131
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",5,42775
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",5,37858
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",6,53941
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",6,47046
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",7,63154
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",7,57047
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",8,72998
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",8,65137
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",9,85572
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",9,82159
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",10,98535
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",10,106532
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",11,118301
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",11,123841
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",12,126313
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",12,145610
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",13,147065
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",13,174807
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",14,160163
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",14,205569
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",15,171020
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",15,237731
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",16,175579
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",16,265246
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",17,177410
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",17,300809
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",18,183689
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",18,344283
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",19,185875
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",19,383220
"E1","053376-D","UNL382","Low water",1,"E1_UNL382_1",20,191551
"E1","053377-W","UNL382","Control",1,"E1_UNL382_1",20,427796
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",0,9827
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",0,9140
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",1,12142
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",1,11300
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",2,15056
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",2,14315
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",3,16486
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",3,20166
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",4,18224
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",4,23061
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",5,21044
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",5,29552
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",6,26988
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",6,38808
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",7,30501
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",7,45678
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",8,33863
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",8,59699
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",9,37909
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",9,75294
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",10,44060
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",10,94297
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",11,49611
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",11,105727
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",12,54990
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",12,110089
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",13,58489
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",13,130144
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",14,59555
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",14,148258
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",15,62858
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",15,175932
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",16,64528
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",16,205451
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",17,63474
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",17,227291
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",18,64613
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",18,279314
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",19,64115
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",19,302634
"E1","053810-D","UNL383","Low water",1,"E1_UNL383_1",20,66875
"E1","053811-W","UNL383","Control",1,"E1_UNL383_1",20,340673
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",0,5206
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",0,4864
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",1,5913
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",1,5480
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",2,7200
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",2,7844
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",3,8714
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",3,9035
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",4,11394
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",4,12240
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",5,15408
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",5,17324
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",6,20015
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",6,21184
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",7,26985
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",7,27616
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",8,34593
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",8,42681
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",9,49128
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",9,60290
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",10,64009
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",10,76570
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",11,65914
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",11,85922
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",12,76938
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",12,105772
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",13,89277
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",13,94461
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",14,91248
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",14,94478
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",15,103157
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",15,142490
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",16,110899
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",16,169941
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",17,117489
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",17,208022
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",18,118634
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",18,243466
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",19,120888
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",19,277447
"E1","053598-D","UNL384","Low water",1,"E1_UNL384_1",20,125398
"E1","053599-W","UNL384","Control",1,"E1_UNL384_1",20,300487
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",0,9404
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",0,8870
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",1,11056
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",1,9789
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",2,13840
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",2,12640
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",3,19337
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",3,19140
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",4,24615
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",4,24041
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",5,28986
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",5,29058
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",6,34559
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",6,36228
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",7,46276
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",7,47378
"E1","053430-D","UNL385","Low water",1,"E1_UNL385_1",8,54154
"E1","053431-W","UNL385","Control",1,"E1_UNL385_1",8,62090
